Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	412.051	20.000	-197023.200	-43045560.000
2.858	0.000	412.052	21.363	2009789.000	-43350720.000
4.155	0.000	412.052	22.819	1832018.000	-40530690.000
5.386	0.000	412.052	24.375	1660285.000	-38003880.000
6.533	0.000	412.052	26.036	1486817.000	-35592240.000
7.611	0.000	412.052	27.811	1349710.000	-33355430.000
8.625	0.000	412.053	29.707	1242449.000	-31286390.000
9.578	0.000	412.053	31.732	1115467.000	-29242150.000
10.475	0.000	412.053	33.895	1118448.000	-27465920.000
11.334	0.000	412.053	36.205	973319.000	-25819020.000
12.129	0.000	412.054	38.673	885640.500	-24149570.000
13.086	0.000	412.054	41.309	828896.900	-22619280.000
13.988	0.000	412.054	44.125	716650.400	-21230790.000
14.849	0.000	412.053	47.133	566321.700	-19848390.000
15.660	0.000	412.053	50.346	566725.300	-18675220.000
16.401	0.000	412.053	53.777	532611.500	-17454520.000
17.102	0.000	412.053	57.443	540107.300	-16358360.000
17.789	0.000	412.052	61.359	533569.200	-15382590.000
18.409	0.000	412.052	65.541	492729.700	-14402530.000
19.002	0.000	412.052	70.009	454475.800	-13508350.000
19.608	0.000	412.052	74.781	404583.000	-12649340.000
20.150	0.000	412.052	79.878	377360.600	-11854370.000
20.707	0.000	412.052	85.323	359038.200	-11109320.000
21.252	0.000	412.052	91.139	326170.700	-10416480.000
21.727	0.000	412.052	97.352	300675.700	-9768615.000
22.189	0.000	412.052	103.987	275416.800	-9158154.000
22.613	0.000	412.052	111.076	264259.500	-8576754.000
23.043	0.000	412.052	118.647	243677.900	-8042761.000
23.396	0.000	412.052	126.735	228962.000	-7538502.000
23.761	0.000	412.052	135.373	211728.500	-7063813.000
24.106	0.000	412.052	144.601	184877.200	-6630542.000
24.472	0.000	412.052	154.458	174060.400	-6194320.000
24.770	0.000	412.051	164.986	167834.200	-5814451.000
25.117	0.000	412.051	176.232	157268.100	-5452700.000
25.428	0.000	412.051	188.245	146016.400	-5109453.000
25.708	0.000	412.051	201.077	133823.100	-4786818.000
26.018	0.000	412.050	214.783	124631.700	-4486908.000
26.305	0.000	412.050	229.423	116069.600	-4205033.000
