Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	326.053	20.000	-4574376.000	-72520490.000
2.858	0.000	326.053	21.363	2132697.000	-62122760.000
4.188	0.000	326.053	22.819	2060578.000	-58261650.000
5.410	0.000	326.053	24.375	1936947.000	-54562700.000
6.559	0.000	326.053	26.036	1751840.000	-51090470.000
7.683	0.000	326.053	27.811	1628350.000	-47911100.000
8.698	0.000	326.053	29.707	1474897.000	-44897530.000
9.651	0.000	326.053	31.732	1361005.000	-42034110.000
10.558	0.000	326.053	33.895	1082379.000	-39404910.000
11.444	0.000	326.053	36.205	1048781.000	-36862490.000
12.242	0.000	326.054	38.673	1023182.000	-34672310.000
13.186	0.000	326.054	41.309	945148.500	-32363110.000
14.075	0.000	326.053	44.125	763100.400	-30392050.000
14.910	0.000	326.053	47.133	589816.100	-28372740.000
15.734	0.000	326.053	50.346	376600.400	-26688470.000
16.475	0.000	326.053	53.777	554021.000	-24980930.000
17.173	0.000	326.052	57.443	621045.500	-23415710.000
17.832	0.000	326.052	61.359	629899.900	-21988140.000
18.452	0.000	326.051	65.541	542821.700	-20607130.000
19.038	0.000	326.051	70.009	529170.100	-19302500.000
19.632	0.000	326.051	74.781	485529.000	-18087030.000
20.169	0.000	326.051	79.878	432050.700	-16954590.000
20.706	0.000	326.051	85.323	410235.600	-15894270.000
21.184	0.000	326.051	91.139	379201.800	-14879460.000
21.628	0.000	326.051	97.352	367898.800	-13952980.000
22.066	0.000	326.051	103.987	342726.200	-13058520.000
22.528	0.000	326.051	111.076	309989.500	-12242850.000
22.999	0.000	326.051	118.647	289314.700	-11469940.000
23.372	0.000	326.051	126.735	259549.000	-10753600.000
23.810	0.000	326.051	135.373	246537.300	-10078660.000
24.174	0.000	326.052	144.601	252553.000	-9433958.000
24.543	0.000	326.052	154.458	233741.800	-8849543.000
24.909	0.000	326.052	164.986	205765.700	-8289480.000
25.241	0.000	326.052	176.232	188702.000	-7768772.000
25.541	0.000	326.052	188.245	173521.400	-7278864.000
25.870	0.000	326.052	201.077	163837.600	-6820998.000
26.121	0.000	326.052	214.783	154438.100	-6391506.000
26.393	0.000	326.052	229.423	142534.300	-5989425.000
26.631	0.000	326.052	245.062	129381.400	-5614152.000
26.952	0.000	326.052	261.766	122002.000	-5255861.000
27.239	0.000	326.052	279.609	117118.200	-4927189.000
27.534	0.000	326.052	298.669	107576.500	-4616565.000
27.840	0.000	326.052	319.027	101612.500	-4326325.000
28.106	0.000	326.052	340.773	94185.290	-4053389.000
28.368	0.000	326.052	364.002	89146.720	-3798396.000
28.632	0.000	326.052	388.814	83133.250	-3559154.000
28.913	0.000	326.052	415.317	76907.560	-3335424.000
29.174	0.000	326.052	443.627	71495.560	-3125156.000
29.440	0.000	326.052	473.866	67765.880	-2927077.000
29.644	0.000	326.052	506.167	63284.100	-2743927.000
29.901	0.000	326.052	540.670	59634.320	-2570547.000
30.109	0.000	326.053	577.524	55988.380	-2408006.000
30.339	0.000	326.053	616.890	50757.060	-2257830.000
30.595	0.000	326.053	658.940	48437.520	-2114562.000
30.828	0.000	326.053	703.857	46050.380	-1981848.000
31.083	0.000	326.053	751.834	42171.370	-1856971.000
31.333	0.000	326.053	803.083	39941.050	-1740230.000
31.525	0.000	326.053	857.824	37125.830	-1630277.000
31.733	0.000	326.053	916.297	34744.740	-1527299.000
31.997	0.000	326.053	978.756	32233.830	-1431612.000
32.548	0.000	326.053	1045.472	30391.430	-1341608.000
33.126	0.000	326.053	1116.736	28170.740	-1257351.000
33.663	0.000	326.053	1192.857	26534.410	-1177976.000
34.212	0.000	326.053	1274.167	25173.520	-1103784.000
34.660	0.000	326.053	1361.020	23327.610	-1034784.000
35.133	0.000	326.053	1453.793	21770.380	-969447.800
35.551	0.000	326.053	1552.890	20856.650	-908374.100
35.922	0.000	326.054	1658.741	19293.990	-851200.600
36.295	0.000	326.054	1771.808	18174.310	-797542.500
36.653	0.000	326.054	1892.582	17112.670	-747425.200
36.973	0.000	326.054	2021.589	16143.600	-700433.700
37.277	0.000	326.054	2159.389	15156.010	-656469.100
37.567	0.000	326.054	2306.582	14196.980	-615078.800
37.880	0.000	326.054	2463.808	13299.220	-576287.900
38.187	0.000	326.054	2631.752	12478.850	-540089.800
38.489	0.000	326.054	2811.143	11766.670	-506029.400
38.764	0.000	326.054	3002.763	11057.510	-474218.800
39.021	0.000	326.054	3207.444	10451.110	-444299.500
39.309	0.000	326.054	3426.077	9739.486	-416350.700
39.598	0.000	326.054	3659.613	9139.186	-390251.900
39.866	0.000	326.054	3909.068	8688.206	-365587.200
40.244	0.000	326.054	4175.526	8010.564	-342696.200
40.664	0.000	326.054	4460.148	7694.931	-321090.200
40.979	0.000	326.054	4764.171	7035.671	-300883.800
41.328	0.000	326.054	5088.917	6626.209	-281958.900
41.605	0.000	326.054	5435.799	6318.965	-264222.400
41.954	0.000	326.054	5806.326	5827.264	-247571.000
42.218	0.000	326.054	6202.110	5581.816	-231984.000
42.538	0.000	326.054	6624.872	5213.905	-217397.600
42.839	0.000	326.054	7076.452	5057.720	-203726.700
43.162	0.000	326.054	7558.813	4589.557	-190932.400
43.471	0.000	326.054	8074.054	4319.136	-178979.600
43.788	0.000	326.054	8624.416	4077.659	-167662.300
44.090	0.000	326.054	9212.292	3910.123	-157208.800
44.346	0.000	326.054	9840.241	3640.236	-147258.300
44.620	0.000	326.054	10510.994	3453.337	-137983.800
44.896	0.000	326.054	11227.468	3269.462	-129315.100
45.223	0.000	326.054	11992.780	3062.878	-121169.900
45.575	0.000	326.053	12810.259	2897.015	-113589.700
45.875	0.000	326.053	13683.461	2732.046	-106412.800
46.139	0.000	326.053	14616.184	2590.596	-99749.260
46.415	0.000	326.053	15612.485	2421.141	-93479.080
46.693	0.000	326.053	16676.698	2303.011	-87619.340
47.026	0.000	326.053	17813.453	2168.364	-82102.590
47.267	0.000	326.053	19027.694	2044.936	-76965.330
47.571	0.000	326.053	20324.702	1931.423	-72122.890
47.831	0.000	326.053	21710.121	1837.394	-67597.170
48.184	0.000	326.053	23189.975	1719.688	-63344.180
48.474	0.000	326.053	24770.702	1625.708	-59378.910
48.727	0.000	326.053	26459.178	1530.763	-55643.400
49.018	0.000	326.053	28262.749	1440.918	-52146.470
49.309	0.000	326.053	30189.258	1348.705	-48879.560
49.605	0.000	326.053	32247.086	1289.863	-45823.510
49.866	0.000	326.053	34445.185	1214.401	-42938.150
50.148	0.000	326.053	36793.115	1143.294	-40262.700
50.425	0.000	326.053	39301.090	1086.252	-37723.880
50.690	0.000	326.053	41980.020	1020.339	-35352.400
51.034	0.000	326.053	44841.556	966.912	-33141.800
51.441	0.000	326.053	47898.147	906.994	-31059.290
51.813	0.000	326.053	51163.089	858.393	-29108.790
52.153	0.000	326.053	54650.583	801.664	-27295.760
52.529	0.000	326.053	58375.799	773.110	-25584.670
52.796	0.000	326.053	62354.942	727.588	-23965.880
53.201	0.000	326.053	66605.320	680.492	-22469.640
53.506	0.000	326.053	71145.421	637.145	-21064.690
53.793	0.000	326.053	75994.996	605.208	-19736.930
54.040	0.000	326.054	81175.138	574.086	-18516.700
54.346	0.000	326.054	86708.381	543.611	-17355.170
54.649	0.000	326.054	92618.793	508.474	-16264.940
54.945	0.000	326.054	98932.084	482.840	-15238.620
55.308	0.000	326.054	105675.715	434.506	-14301.250
55.551	0.000	326.054	112879.022	428.298	-13401.510
55.901	0.000	326.054	120573.336	404.922	-12549.340
56.228	0.000	326.054	128792.127	375.926	-11763.280
56.551	0.000	326.054	137571.146	358.976	-11034.520
56.935	0.000	326.053	146948.581	336.349	-10341.700
57.265	0.000	326.053	156965.221	327.649	-9693.032
57.582	0.000	326.053	167664.638	305.446	-9071.715
57.895	0.000	326.053	179093.373	336.095	-8526.064
58.276	0.000	326.053	191301.139	280.887	-7995.402
58.594	0.000	326.053	204341.039	260.378	-7499.654
58.854	0.000	326.053	218269.793	241.311	-7027.743
59.189	0.000	326.052	233147.990	228.688	-6590.330
59.482	0.000	326.052	249040.349	212.143	-6167.990
59.804	0.000	326.052	266015.998	203.873	-5780.814
60.094	0.000	326.052	284148.780	193.336	-5417.567
60.392	0.000	326.053	303517.570	183.501	-5076.306
60.839	0.000	326.053	324206.618	172.807	-4759.311
61.155	0.000	326.053	346305.920	164.291	-4458.615
61.500	0.000	326.053	369911.605	155.554	-4175.739
61.800	0.000	326.053	395126.353	149.094	-3914.113
62.107	0.000	326.053	422059.846	146.212	-3665.901
62.431	0.000	326.053	450829.241	133.216	-3433.796
62.811	0.000	326.053	481559.679	136.924	-3218.609
63.141	0.000	326.053	514384.835	129.170	-3012.751
63.453	0.000	326.053	549447.493	159.380	-2816.142
63.808	0.000	326.053	586900.171	114.307	-2670.072
64.122	0.000	326.053	626905.783	106.746	-2497.990
64.515	0.000	326.054	669638.348	103.662	-2333.435
64.796	0.000	326.054	715283.746	95.144	-2189.566
65.194	0.000	326.053	764040.529	95.533	-2045.290
65.460	0.000	326.053	816120.781	89.053	-1916.601
65.737	0.000	326.053	871751.044	85.058	-1794.649
66.064	0.000	326.053	931173.304	80.302	-1677.696
66.414	0.000	326.053	994646.037	78.681	-1572.953
66.738	0.000	326.053	1062445.341	-4.070	-1462.565
66.989	0.000	326.053	1134866.134	-1.535	-1370.645
67.390	0.000	326.053	1212223.437	-1.224	-1283.444
67.692	0.000	326.053	1294853.743	-3.803	-1197.939
67.988	0.000	326.053	1383116.481	-12.157	-1122.593
68.396	0.000	326.053	1477395.584	-12.580	-1045.963
68.876	0.000	326.053	1578101.150	-16.309	-978.988
69.144	0.000	326.053	1685671.237	-18.182	-913.912
69.425	0.000	326.053	1800573.758	-20.316	-852.677
69.791	0.000	326.053	1923308.524	-22.382	-793.806
70.123	0.000	326.053	2054409.414	-23.709	-739.385
70.505	0.000	326.053	2194446.698	-23.459	-687.340
70.778	0.000	326.052	2344029.518	-25.870	-639.895
71.028	0.000	326.052	2503808.540	-26.365	-593.607
71.351	0.000	326.052	2674478.780	-26.316	-550.507
71.757	0.000	326.052	2856782.629	-27.810	-509.562
72.011	0.000	326.052	3051513.084	-27.548	-470.186
72.347	0.000	326.052	3259517.196	-28.007	-433.862
72.688	0.000	326.052	3481699.752	-28.247	-398.963
73.056	0.000	326.052	3719027.216	-28.082	-365.500
73.387	0.000	326.052	3972531.929	-27.474	-333.859
73.683	0.000	326.052	4243316.602	-26.216	-303.353
73.973	0.000	326.052	4532559.110	-25.698	-276.295
74.303	0.000	326.052	4841517.618	-24.978	-249.298
74.644	0.000	326.052	5171536.051	-23.946	-222.941
75.031	0.000	326.052	5524049.945	-22.690	-198.334
75.334	0.000	326.052	5900592.685	-20.856	-174.367
75.632	0.000	326.053	6302802.180	-18.882	-152.351
75.895	0.000	326.053	6732427.985	-16.984	-130.715
76.193	0.000	326.053	7191338.911	-14.407	-110.221
76.560	0.000	326.053	7681531.159	-11.582	-90.874
76.979	0.000	326.053	8205136.995	-8.441	-72.594
77.245	0.000	326.053	8764434.032	-4.957	-55.660
77.585	0.000	326.053	9361855.135	-1.242	-40.035
77.820	0.000	326.053	9999999.000	2.554	-25.801
