Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.475	0.000	318.059	20.000	7107514.000	-77017270.000
2.859	0.000	318.059	21.363	2131444.000	-63486140.000
4.161	0.000	318.060	22.819	1925902.000	-59744520.000
5.384	0.000	318.060	24.375	1787857.000	-55751430.000
6.545	0.000	318.061	26.036	1706491.000	-52278100.000
7.625	0.000	318.061	27.811	1473477.000	-48977680.000
8.640	0.000	318.061	29.707	1353649.000	-45878690.000
9.592	0.000	318.061	31.732	1224746.000	-42929140.000
10.490	0.000	318.061	33.895	1334378.000	-40123120.000
11.338	0.000	318.061	36.205	1034978.000	-37819190.000
12.136	0.000	318.061	38.673	1155068.000	-35327220.000
13.080	0.000	318.062	41.309	907414.400	-33034940.000
14.003	0.000	318.061	44.125	743271.600	-31000660.000
14.836	0.000	318.061	47.133	514526.500	-29037490.000
15.622	0.000	318.062	50.346	568400.900	-27193850.000
16.373	0.000	318.062	53.777	534994.100	-25497780.000
17.072	0.000	318.062	57.443	579048.000	-23907320.000
17.730	0.000	318.062	61.359	604853.400	-22423780.000
18.381	0.000	318.062	65.541	580913.000	-21049170.000
18.967	0.000	318.062	70.009	540823.300	-19678160.000
19.521	0.000	318.062	74.781	498172.800	-18455210.000
20.068	0.000	318.063	79.878	447759.000	-17325490.000
20.580	0.000	318.063	85.323	402782.200	-16214620.000
21.069	0.000	318.063	91.139	388322.500	-15192950.000
21.545	0.000	318.063	97.352	363539.400	-14240650.000
22.001	0.000	318.063	103.987	334713.700	-13338430.000
22.414	0.000	318.063	111.076	312807.000	-12500490.000
22.882	0.000	318.063	118.647	288641.500	-11711890.000
23.355	0.000	318.063	126.735	272968.100	-10974280.000
23.754	0.000	318.063	135.373	263161.600	-10283720.000
24.122	0.000	318.063	144.601	225435.000	-9627352.000
24.505	0.000	318.062	154.458	221911.900	-9011491.000
24.865	0.000	318.062	164.986	208343.200	-8464554.000
25.233	0.000	318.062	176.232	195302.400	-7933075.000
25.574	0.000	318.062	188.245	177020.500	-7434076.000
25.940	0.000	318.062	201.077	168806.100	-6967185.000
26.194	0.000	318.062	214.783	156981.700	-6528623.000
26.520	0.000	318.062	229.423	147118.400	-6116676.000
26.814	0.000	318.062	245.062	143319.900	-5733192.000
27.126	0.000	318.062	261.766	130351.100	-5373379.000
27.411	0.000	318.062	279.609	120169.900	-5032636.000
27.698	0.000	318.062	298.669	110630.100	-4714873.000
27.935	0.000	318.062	319.027	105605.300	-4416924.000
28.198	0.000	318.062	340.773	98925.120	-4139819.000
28.446	0.000	318.062	364.002	92056.730	-3879064.000
28.707	0.000	318.062	388.814	85379.780	-3634698.000
28.987	0.000	318.062	415.317	80549.020	-3406017.000
29.239	0.000	318.062	443.627	76172.420	-3191256.000
