Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	338.046	20.000	8422542.000	-59495410.000
2.856	0.000	338.046	21.363	2033493.000	-60034880.000
4.175	0.000	338.046	22.819	1797870.000	-56213690.000
5.395	0.000	338.046	24.375	1781721.000	-52639810.000
6.561	0.000	338.047	26.036	1492250.000	-49315240.000
7.639	0.000	338.047	27.811	1374049.000	-46142820.000
8.653	0.000	338.047	29.707	1243165.000	-43134120.000
9.606	0.000	338.047	31.732	1108030.000	-40444240.000
10.505	0.000	338.046	33.895	1194181.000	-37881880.000
11.350	0.000	338.047	36.205	987633.500	-35631710.000
12.149	0.000	338.047	38.673	1079749.000	-33366870.000
13.111	0.000	338.047	41.309	847906.900	-31223280.000
14.000	0.000	338.047	44.125	695856.700	-29217350.000
14.887	0.000	338.047	47.133	589751.200	-27417760.000
15.674	0.000	338.048	50.346	405761.200	-25553060.000
16.415	0.000	338.048	53.777	551688.100	-24078330.000
17.115	0.000	338.048	57.443	587922.900	-22562650.000
17.774	0.000	338.048	61.359	570295.400	-21205730.000
18.396	0.000	338.048	65.541	511773.700	-19823400.000
18.983	0.000	338.048	70.009	469938.800	-18581180.000
19.535	0.000	338.048	74.781	441414.400	-17415510.000
20.071	0.000	338.048	79.878	420159.600	-16300500.000
20.570	0.000	338.048	85.323	386715.900	-15313220.000
21.044	0.000	338.048	91.139	352545.400	-14348490.000
21.501	0.000	338.049	97.352	326021.100	-13428620.000
22.019	0.000	338.049	103.987	303121.000	-12584330.000
22.420	0.000	338.049	111.076	289189.200	-11795930.000
22.889	0.000	338.049	118.647	271361.300	-11050870.000
23.310	0.000	338.049	126.735	251598.700	-10356090.000
23.694	0.000	338.049	135.373	229273.600	-9698971.000
24.049	0.000	338.049	144.601	201230.400	-9093919.000
24.437	0.000	338.050	154.458	184162.800	-8510400.000
24.800	0.000	338.050	164.986	189019.500	-7980444.000
25.103	0.000	338.050	176.232	174581.900	-7476146.000
25.475	0.000	338.050	188.245	160430.900	-7007696.000
25.829	0.000	338.050	201.077	150512.700	-6572060.000
26.090	0.000	338.050	214.783	139381.700	-6153378.000
26.482	0.000	338.050	229.423	132021.300	-5768530.000
26.726	0.000	338.051	245.062	119891.300	-5401534.000
27.034	0.000	338.051	261.766	112157.600	-5060594.000
27.364	0.000	338.051	279.609	105264.500	-4742622.000
27.644	0.000	338.051	298.669	98885.400	-4444151.000
27.914	0.000	338.052	319.027	92766.520	-4164366.000
28.175	0.000	338.052	340.773	86017.570	-3902018.000
28.473	0.000	338.052	364.002	80692.360	-3656189.000
28.729	0.000	338.052	388.814	75716.420	-3426164.000
28.998	0.000	338.052	415.317	69615.960	-3209778.000
